frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
447,7.45,TUTORIAL_INSTRUCTION,,,,
448,7.466666666666667,TUTORIAL_INSTRUCTION,,,,
449,7.483333333333333,TUTORIAL_INSTRUCTION,,,,
450,7.5,TUTORIAL_INSTRUCTION,,,,
451,7.516666666666667,TUTORIAL_INSTRUCTION,,,,
452,7.533333333333333,TUTORIAL_INSTRUCTION,,,,
453,7.55,TUTORIAL_INSTRUCTION,,,,
454,7.566666666666666,TUTORIAL_INSTRUCTION,,,,
455,7.583333333333333,TUTORIAL_INSTRUCTION,,,,
456,7.6,TUTORIAL_INSTRUCTION,,,,
457,7.616666666666666,TUTORIAL_INSTRUCTION,,,,
458,7.633333333333334,TUTORIAL_INSTRUCTION,,,,
459,7.65,TUTORIAL_INSTRUCTION,,,,
460,7.666666666666667,TUTORIAL_INSTRUCTION,,,,
461,7.683333333333334,TUTORIAL_INSTRUCTION,,,,
462,7.7,TUTORIAL_INSTRUCTION,,,,
463,7.716666666666667,TUTORIAL_INSTRUCTION,,,,
464,7.733333333333333,TUTORIAL_INSTRUCTION,,,,
465,7.75,TUTORIAL_INSTRUCTION,,,,
466,7.766666666666667,TUTORIAL_INSTRUCTION,,,,
467,7.783333333333333,TUTORIAL_INSTRUCTION,,,,
468,7.8,TUTORIAL_INSTRUCTION,,,,
469,7.816666666666666,TUTORIAL_INSTRUCTION,,,,
470,7.833333333333333,TUTORIAL_INSTRUCTION,,,,
471,7.85,TUTORIAL_INSTRUCTION,,,,
472,7.866666666666666,TUTORIAL_INSTRUCTION,,,,
473,7.883333333333334,TUTORIAL_INSTRUCTION,,,,
474,7.9,TUTORIAL_INSTRUCTION,,,,
475,7.916666666666667,TUTORIAL_INSTRUCTION,,,,
476,7.933333333333334,TUTORIAL_INSTRUCTION,,,,
477,7.95,TUTORIAL_INSTRUCTION,,,,
478,7.966666666666667,TUTORIAL_INSTRUCTION,,,,
479,7.983333333333333,TUTORIAL_INSTRUCTION,,,,
480,8.0,TUTORIAL_PREPARATION,,,,
481,8.016666666666667,TUTORIAL_PREPARATION,,,,
482,8.033333333333333,TUTORIAL_PREPARATION,,,,
483,8.05,TUTORIAL_PREPARATION,,,,
484,8.066666666666666,TUTORIAL_PREPARATION,,,,
485,8.083333333333334,TUTORIAL_PREPARATION,,,,
486,8.1,TUTORIAL_PREPARATION,,,,
487,8.116666666666667,TUTORIAL_PREPARATION,,,,
488,8.133333333333333,TUTORIAL_PREPARATION,,,,
489,8.15,TUTORIAL_PREPARATION,,,,
490,8.166666666666666,TUTORIAL_PREPARATION,,,,
491,8.183333333333334,TUTORIAL_PREPARATION,,,,
492,8.2,TUTORIAL_PREPARATION,,,,
493,8.216666666666667,TUTORIAL_PREPARATION,,,,
494,8.233333333333333,TUTORIAL_PREPARATION,,,,
495,8.25,TUTORIAL_PREPARATION,,,,
496,8.266666666666667,TUTORIAL_PREPARATION,,,,
497,8.283333333333333,TUTORIAL_PREPARATION,,,,
498,8.3,TUTORIAL_PREPARATION,,,,
499,8.316666666666666,TUTORIAL_PREPARATION,,,,
500,8.333333333333334,TUTORIAL_PREPARATION,,,,
501,8.35,TUTORIAL_PREPARATION,,,,
502,8.366666666666667,TUTORIAL_PREPARATION,,,,
503,8.383333333333333,TUTORIAL_PREPARATION,,,,
504,8.4,TUTORIAL_PREPARATION,,,,
505,8.416666666666666,TUTORIAL_PREPARATION,,,,
506,8.433333333333334,TUTORIAL_PREPARATION,,,,
507,8.45,TUTORIAL_PREPARATION,,,,
508,8.466666666666667,TUTORIAL_PREPARATION,,,,
509,8.483333333333333,TUTORIAL_PREPARATION,,,,
510,8.5,TUTORIAL_PREPARATION,,,,
511,8.516666666666667,TUTORIAL_PREPARATION,,,,
