frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
245,4.083333333333333,TUTORIAL_PREPARATION,,,,
246,4.1,TUTORIAL_PREPARATION,,,,
247,4.116666666666666,TUTORIAL_PREPARATION,,,,
248,4.133333333333334,TUTORIAL_PREPARATION,,,,
249,4.15,TUTORIAL_PREPARATION,,,,
250,4.166666666666667,TUTORIAL_PREPARATION,,,,
251,4.183333333333334,TUTORIAL_PREPARATION,,,,
252,4.2,TUTORIAL_PREPARATION,,,,
253,4.216666666666667,TUTORIAL_PREPARATION,,,,
254,4.233333333333333,TUTORIAL_PREPARATION,,,,
255,4.25,TUTORIAL_PREPARATION,,,,
256,4.266666666666667,TUTORIAL_PREPARATION,,,,
257,4.283333333333333,TUTORIAL_PREPARATION,,,,
258,4.3,TUTORIAL_PREPARATION,,,,
259,4.316666666666666,TUTORIAL_PREPARATION,,,,
260,4.333333333333333,TUTORIAL_PREPARATION,,,,
261,4.35,TUTORIAL_PREPARATION,,,,
262,4.366666666666666,TUTORIAL_PREPARATION,,,,
263,4.383333333333334,TUTORIAL_PREPARATION,,,,
264,4.4,TUTORIAL_PREPARATION,,,,
265,4.416666666666667,TUTORIAL_PREPARATION,,,,
266,4.433333333333334,TUTORIAL_PREPARATION,,,,
267,4.45,TUTORIAL_PREPARATION,,,,
268,4.466666666666667,TUTORIAL_PREPARATION,,,,
269,4.483333333333333,TUTORIAL_PREPARATION,,,,
270,4.5,TUTORIAL_PREPARATION,,,,
271,4.516666666666667,TUTORIAL_PREPARATION,,,,
272,4.533333333333333,TUTORIAL_PREPARATION,,,,
273,4.55,TUTORIAL_PREPARATION,,,,
274,4.566666666666666,TUTORIAL_PREPARATION,,,,
275,4.583333333333333,TUTORIAL_PREPARATION,,,,
276,4.6,TUTORIAL_PREPARATION,,,,
277,4.616666666666666,TUTORIAL_PREPARATION,,,,
278,4.633333333333334,TUTORIAL_PREPARATION,,,,
279,4.65,TUTORIAL_PREPARATION,,,,
280,4.666666666666667,TUTORIAL_PREPARATION,,,,
281,4.683333333333334,TUTORIAL_PREPARATION,,,,
282,4.7,TUTORIAL_PREPARATION,,,,
283,4.716666666666667,TUTORIAL_PREPARATION,,,,
284,4.733333333333333,TUTORIAL_PREPARATION,,,,
285,4.75,TUTORIAL_PREPARATION,,,,
286,4.766666666666667,TUTORIAL_PREPARATION,,,,
287,4.783333333333333,TUTORIAL_PREPARATION,,,,
288,4.8,TUTORIAL_PREPARATION,,,,
289,4.816666666666666,TUTORIAL_PREPARATION,,,,
290,4.833333333333333,TUTORIAL_PREPARATION,,,,
291,4.85,TUTORIAL_PREPARATION,,,,
292,4.866666666666666,TUTORIAL_PREPARATION,,,,
293,4.883333333333334,TUTORIAL_PREPARATION,,,,
294,4.9,TUTORIAL_PREPARATION,,,,
295,4.916666666666667,TUTORIAL_PREPARATION,,,,
296,4.933333333333334,TUTORIAL_PREPARATION,,,,
297,4.95,TUTORIAL_PREPARATION,,,,
298,4.966666666666667,TUTORIAL_PREPARATION,,,,
299,4.983333333333333,TUTORIAL_PREPARATION,,,,
300,5.0,TUTORIAL_PREPARATION,,,,
301,5.016666666666667,TUTORIAL_PREPARATION,,,,
302,5.033333333333333,TUTORIAL_PREPARATION,,,,
303,5.05,TUTORIAL_PREPARATION,,,,
304,5.066666666666666,TUTORIAL_PREPARATION,,,,
305,5.083333333333333,TUTORIAL_PREPARATION,,,,
306,5.1,TUTORIAL_PREPARATION,,,,
307,5.116666666666666,TUTORIAL_PREPARATION,,,,
308,5.133333333333334,TUTORIAL_PREPARATION,,,,
309,5.15,TUTORIAL_PREPARATION,,,,
310,5.166666666666667,TUTORIAL_PREPARATION,,,,
311,5.183333333333334,TUTORIAL_PREPARATION,,,,
312,5.2,TUTORIAL_PREPARATION,,,,
313,5.216666666666667,TUTORIAL_PREPARATION,,,,
314,5.233333333333333,TUTORIAL_PREPARATION,,,,
315,5.25,TUTORIAL_PREPARATION,,,,
316,5.266666666666667,TUTORIAL_PREPARATION,,,,
317,5.283333333333333,TUTORIAL_PREPARATION,,,,
318,5.3,TUTORIAL_PREPARATION,,,,
319,5.316666666666666,TUTORIAL_PREPARATION,,,,
320,5.333333333333333,TUTORIAL_PREPARATION,,,,
321,5.35,TUTORIAL_PREPARATION,,,,
322,5.366666666666666,TUTORIAL_PREPARATION,,,,
323,5.383333333333334,TUTORIAL_PREPARATION,,,,
324,5.4,TUTORIAL_PREPARATION,,,,
325,5.416666666666667,TUTORIAL_PREPARATION,,,,
326,5.433333333333334,TUTORIAL_PREPARATION,,,,
327,5.45,TUTORIAL_PREPARATION,,,,
328,5.466666666666667,TUTORIAL_PREPARATION,,,,
329,5.483333333333333,TUTORIAL_PREPARATION,,,,
330,5.5,TUTORIAL_PREPARATION,,,,
331,5.516666666666667,TUTORIAL_PREPARATION,,,,
332,5.533333333333333,TUTORIAL_PREPARATION,,,,
333,5.55,TUTORIAL_PREPARATION,,,,
334,5.566666666666666,TUTORIAL_PREPARATION,,,,
335,5.583333333333333,TUTORIAL_PREPARATION,,,,
336,5.6,TUTORIAL_PREPARATION,,,,
337,5.616666666666666,TUTORIAL_PREPARATION,,,,
338,5.633333333333334,TUTORIAL_PREPARATION,,,,
339,5.65,TUTORIAL_PREPARATION,,,,
340,5.666666666666667,TUTORIAL_PREPARATION,,,,
341,5.683333333333334,TUTORIAL_PREPARATION,,,,
342,5.7,TUTORIAL_PREPARATION,,,,
343,5.716666666666667,TUTORIAL_PREPARATION,,,,
344,5.733333333333333,TUTORIAL_PREPARATION,,,,
345,5.75,TUTORIAL_PREPARATION,,,,
346,5.766666666666667,TUTORIAL_PREPARATION,,,,
347,5.783333333333333,TUTORIAL_PREPARATION,,,,
348,5.8,TUTORIAL_PREPARATION,,,,
349,5.816666666666666,TUTORIAL_PREPARATION,,,,
350,5.833333333333333,TUTORIAL_PREPARATION,,,,
351,5.85,TUTORIAL_PREPARATION,,,,
352,5.866666666666666,TUTORIAL_PREPARATION,,,,
353,5.883333333333334,TUTORIAL_PREPARATION,,,,
354,5.9,TUTORIAL_PREPARATION,,,,
355,5.916666666666667,TUTORIAL_PREPARATION,,,,
356,5.933333333333334,TUTORIAL_PREPARATION,,,,
357,5.95,TUTORIAL_PREPARATION,,,,
358,5.966666666666667,TUTORIAL_PREPARATION,,,,
359,5.983333333333333,TUTORIAL_PREPARATION,,,,
360,6.0,TUTORIAL_PREPARATION,,,,
361,6.016666666666667,TUTORIAL,150.0,540.0,0.078125,0.5
362,6.033333333333333,TUTORIAL,153.3820459290188,540.0,0.0798864822546972,0.5
363,6.05,TUTORIAL,156.76409185803757,540.0,0.0816479645093945,0.5
364,6.066666666666666,TUTORIAL,160.14613778705638,540.0,0.0834094467640918,0.5
365,6.083333333333333,TUTORIAL,163.52818371607515,540.0,0.0851709290187891,0.5
366,6.1,TUTORIAL,166.91022964509395,540.0,0.0869324112734864,0.5
367,6.116666666666666,TUTORIAL,170.29227557411275,540.0,0.0886938935281837,0.5
368,6.133333333333334,TUTORIAL,173.67432150313152,540.0,0.090455375782881,0.5
369,6.15,TUTORIAL,177.05636743215032,540.0,0.0922168580375783,0.5
370,6.166666666666667,TUTORIAL,180.4384133611691,540.0,0.0939783402922755,0.5
371,6.183333333333334,TUTORIAL,183.8204592901879,540.0,0.0957398225469728,0.5
372,6.2,TUTORIAL,187.20250521920667,540.0,0.0975013048016701,0.5
373,6.216666666666667,TUTORIAL,190.58455114822547,540.0,0.0992627870563674,0.5
374,6.233333333333333,TUTORIAL,193.96659707724427,540.0,0.1010242693110647,0.5
375,6.25,TUTORIAL,197.34864300626305,540.0,0.102785751565762,0.5
376,6.266666666666667,TUTORIAL,200.73068893528185,540.0,0.1045472338204593,0.5
377,6.283333333333333,TUTORIAL,204.11273486430065,540.0,0.1063087160751565,0.5
378,6.3,TUTORIAL,207.49478079331945,540.0,0.1080701983298538,0.5
379,6.316666666666666,TUTORIAL,210.8768267223382,540.0,0.1098316805845511,0.5
380,6.333333333333333,TUTORIAL,214.258872651357,540.0,0.1115931628392484,0.5
381,6.35,TUTORIAL,217.6409185803758,540.0,0.1133546450939457,0.5
382,6.366666666666666,TUTORIAL,221.02296450939457,540.0,0.115116127348643,0.5
383,6.383333333333334,TUTORIAL,224.4050104384133,540.0,0.1168776096033402,0.5
384,6.4,TUTORIAL,227.78705636743217,540.0,0.1186390918580375,0.5
385,6.416666666666667,TUTORIAL,231.16910229645092,540.0,0.1204005741127348,0.5
386,6.433333333333334,TUTORIAL,234.5511482254697,540.0,0.1221620563674321,0.5
387,6.45,TUTORIAL,237.9331941544885,540.0,0.1239235386221294,0.5
388,6.466666666666667,TUTORIAL,241.3152400835073,540.0,0.1256850208768267,0.5
389,6.483333333333333,TUTORIAL,244.6972860125261,540.0,0.127446503131524,0.5
390,6.5,TUTORIAL,248.0793319415449,540.0,0.1292079853862213,0.5
391,6.516666666666667,TUTORIAL,251.4613778705637,540.0,0.1309694676409186,0.5
392,6.533333333333333,TUTORIAL,254.84342379958247,540.0,0.1327309498956158,0.5
393,6.55,TUTORIAL,258.22546972860124,540.0,0.1344924321503131,0.5
394,6.566666666666666,TUTORIAL,261.60751565762007,540.0,0.1362539144050104,0.5
395,6.583333333333333,TUTORIAL,264.98956158663884,540.0,0.1380153966597077,0.5
396,6.6,TUTORIAL,268.3716075156576,540.0,0.139776878914405,0.5
397,6.616666666666666,TUTORIAL,271.7536534446764,540.0,0.1415383611691023,0.5
398,6.633333333333334,TUTORIAL,275.1356993736952,540.0,0.1432998434237996,0.5
399,6.65,TUTORIAL,278.517745302714,540.0,0.1450613256784968,0.5
400,6.666666666666667,TUTORIAL,281.8997912317328,540.0,0.1468228079331942,0.5
401,6.683333333333334,TUTORIAL,285.2818371607516,540.0,0.1485842901878914,0.5
402,6.7,TUTORIAL,288.6638830897704,540.0,0.1503457724425887,0.5
403,6.716666666666667,TUTORIAL,292.04592901878914,540.0,0.152107254697286,0.5
